KDKFJGNO_02293	d0fb4412bb3fd11729f388e855be082a	88	Pfam	PF04688	SPP1 phage holin	4	83	3.2E-29	T	30-01-2023	IPR006479	Holin	-
KDKFJGNO_02293	d0fb4412bb3fd11729f388e855be082a	88	TIGRFAM	TIGR01592	holin_SPP1: holin, SPP1 family	5	86	1.3E-36	T	30-01-2023	IPR006479	Holin	-
KDKFJGNO_02778	83ddeb9cc6732b24dfe49512489f13aa	322	Coils	Coil	Coil	247	280	-	T	30-01-2023	-	-
KDKFJGNO_02778	83ddeb9cc6732b24dfe49512489f13aa	322	MobiDBLite	mobidb-lite	consensus disorder prediction	254	280	-	T	30-01-2023	-	-
KDKFJGNO_02778	83ddeb9cc6732b24dfe49512489f13aa	322	MobiDBLite	mobidb-lite	consensus disorder prediction	290	304	-	T	30-01-2023	-	-
KDKFJGNO_02778	83ddeb9cc6732b24dfe49512489f13aa	322	MobiDBLite	mobidb-lite	consensus disorder prediction	254	322	-	T	30-01-2023	-	-
KDKFJGNO_02778	83ddeb9cc6732b24dfe49512489f13aa	322	MobiDBLite	mobidb-lite	consensus disorder prediction	305	322	-	T	30-01-2023	-	-
KDKFJGNO_02778	83ddeb9cc6732b24dfe49512489f13aa	322	Pfam	PF14550	Putative phage serine protease XkdF	40	156	5.9E-49	T	30-01-2023	IPR027924	Phage-like element PBSX protein, XkdF	-
KDKFJGNO_00601	91bd22222ef9663b7096cb155a94fd51	306	Gene3D	G3DSA:1.10.3730.20	-	40	143	4.1E-6	T	30-01-2023	-	-
KDKFJGNO_00601	91bd22222ef9663b7096cb155a94fd51	306	SUPERFAMILY	SSF103481	Multidrug resistance efflux transporter EmrE	42	141	4.97E-17	T	30-01-2023	-	-
KDKFJGNO_00601	91bd22222ef9663b7096cb155a94fd51	306	PANTHER	PTHR12715	TRANSPORTER, DRUG/METABOLITE EXPORTER FAMILY	2	305	9.9E-138	T	30-01-2023	-	-
KDKFJGNO_00601	91bd22222ef9663b7096cb155a94fd51	306	SUPERFAMILY	SSF103481	Multidrug resistance efflux transporter EmrE	189	284	4.58E-8	T	30-01-2023	-	-
KDKFJGNO_00601	91bd22222ef9663b7096cb155a94fd51	306	Pfam	PF00892	EamA-like transporter family	149	284	9.9E-21	T	30-01-2023	IPR000620	EamA domain	GO:0016020
KDKFJGNO_00601	91bd22222ef9663b7096cb155a94fd51	306	Pfam	PF00892	EamA-like transporter family	18	139	1.6E-27	T	30-01-2023	IPR000620	EamA domain	GO:0016020
KDKFJGNO_02329	83d7d38c287ef07a62641eb800e88cd4	83	Pfam	PF10751	Protein of unknown function (DUF2535)	1	83	5.4E-41	T	30-01-2023	IPR019687	Protein of unknown function DUF2535	-
KDKFJGNO_02854	db63b1c8f01b74eb413ff688325e1311	87	SUPERFAMILY	SSF46689	Homeodomain-like	1	85	1.34E-14	T	30-01-2023	IPR009057	Homeobox-like domain superfamily	-
KDKFJGNO_02854	db63b1c8f01b74eb413ff688325e1311	87	Gene3D	G3DSA:1.10.10.60	-	44	86	1.7E-5	T	30-01-2023	-	-
KDKFJGNO_02854	db63b1c8f01b74eb413ff688325e1311	87	PANTHER	PTHR37812	MU-LIKE PROPHAGE FLUMU PROTEIN C	2	86	3.2E-17	T	30-01-2023	-	-
KDKFJGNO_04293	2ebeefe23cdec82932a6fce4560f891b	279	SUPERFAMILY	SSF141571	Pentapeptide repeat-like	59	272	6.28E-22	T	30-01-2023	-	-
KDKFJGNO_04293	2ebeefe23cdec82932a6fce4560f891b	279	Gene3D	G3DSA:2.160.20.80	-	138	270	3.2E-19	T	30-01-2023	-	-
KDKFJGNO_04293	2ebeefe23cdec82932a6fce4560f891b	279	Pfam	PF00805	Pentapeptide repeats (8 copies)	174	213	7.9E-6	T	30-01-2023	IPR001646	Pentapeptide repeat	-
KDKFJGNO_04293	2ebeefe23cdec82932a6fce4560f891b	279	Pfam	PF00805	Pentapeptide repeats (8 copies)	216	251	4.3E-11	T	30-01-2023	IPR001646	Pentapeptide repeat	-
KDKFJGNO_04293	2ebeefe23cdec82932a6fce4560f891b	279	PANTHER	PTHR14136	UNCHARACTERIZED	149	261	7.4E-15	T	30-01-2023	-	-
KDKFJGNO_01369	8b660b28de366fa4c4703398da27d359	161	Pfam	PF04883	Bacteriophage HK97-gp10, putative tail-component	7	92	5.7E-10	T	30-01-2023	IPR010064	Bacteriophage HK97-gp10, putative tail-component	-
KDKFJGNO_01369	8b660b28de366fa4c4703398da27d359	161	Coils	Coil	Coil	147	161	-	T	30-01-2023	-	-
KDKFJGNO_01933	9cc1c6d4426008613750542adc644f81	41	Coils	Coil	Coil	27	41	-	T	30-01-2023	-	-
KDKFJGNO_01933	9cc1c6d4426008613750542adc644f81	41	Pfam	PF13040	Fur-regulated basic protein B	2	40	2.1E-15	T	30-01-2023	IPR025004	Transcriptional regulatory protein SenN/SenS	-
KDKFJGNO_00513	9efa349355eb69d3122f92c9d227894e	199	PANTHER	PTHR43731	RHOMBOID PROTEASE	19	192	1.0E-28	T	30-01-2023	-	-
KDKFJGNO_00513	9efa349355eb69d3122f92c9d227894e	199	Gene3D	G3DSA:1.20.1540.10	-	10	198	6.8E-38	T	30-01-2023	IPR035952	Rhomboid-like superfamily	-
KDKFJGNO_00513	9efa349355eb69d3122f92c9d227894e	199	SUPERFAMILY	SSF144091	Rhomboid-like	12	195	1.31E-40	T	30-01-2023	IPR035952	Rhomboid-like superfamily	-
KDKFJGNO_00513	9efa349355eb69d3122f92c9d227894e	199	Pfam	PF01694	Rhomboid family	54	195	1.6E-39	T	30-01-2023	IPR022764	Peptidase S54, rhomboid domain	GO:0004252|GO:0016020
KDKFJGNO_00594	e2d9f5916031d09049f5fcc70d81de81	128	Gene3D	G3DSA:1.10.10.10	-	10	118	3.6E-41	T	30-01-2023	IPR036388	Winged helix-like DNA-binding domain superfamily	-
