PNEKIFPP_01873	d72f29e72d71db306bf377d1a50c0786	608	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	41	290	1.06E-5	T	30-01-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-
PNEKIFPP_00755	db6f7b002bbcf06fff369ca8e0893f4d	95	Pfam	PF09904	Winged helix-turn helix	4	91	2.4E-39	T	30-01-2023	IPR017162	Uncharacterised conserved protein UCP037266	-
PNEKIFPP_00755	db6f7b002bbcf06fff369ca8e0893f4d	95	PIRSF	PIRSF037266	UCP037266	1	94	5.0E-43	T	30-01-2023	IPR017162	Uncharacterised conserved protein UCP037266	-
PNEKIFPP_00755	db6f7b002bbcf06fff369ca8e0893f4d	95	Gene3D	G3DSA:1.10.10.10	-	2	95	4.5E-35	T	30-01-2023	IPR036388	Winged helix-like DNA-binding domain superfamily	-
PNEKIFPP_01324	332b2a4a11d2adfcca120871ffd3b87a	122	Pfam	PF12614	Ribosome recycling factor	5	122	8.5E-54	T	30-01-2023	IPR022253	Ribosome recycling factor. bacterial	-
PNEKIFPP_00208	137aaa6baac850df6df0f1a569f33fb3	156	MobiDBLite	mobidb-lite	consensus disorder prediction	44	86	-	T	30-01-2023	-	-
PNEKIFPP_00208	137aaa6baac850df6df0f1a569f33fb3	156	MobiDBLite	mobidb-lite	consensus disorder prediction	20	86	-	T	30-01-2023	-	-
PNEKIFPP_02318	079453f8ad7c228a3ecdd9d08f118894	272	TIGRFAM	TIGR01913	bet_lambda: phage recombination protein Bet	15	189	8.5E-25	T	30-01-2023	IPR010183	Bacteriophage lambda, Recombination protein bet	GO:0006310
PNEKIFPP_02318	079453f8ad7c228a3ecdd9d08f118894	272	Pfam	PF03837	RecT family	38	192	7.6E-23	T	30-01-2023	IPR018330	RecT family	GO:0003677|GO:0006259
PNEKIFPP_00757	47cd1e7bf99c08832851b1d8fa08db5a	122	Pfam	PF11143	Protein of unknown function (DUF2919)	1	115	5.0E-38	T	30-01-2023	IPR021318	Protein of unknown function DUF2919	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	PANTHER	PTHR30055	HTH-TYPE TRANSCRIPTIONAL REGULATOR RUTR	4	123	2.1E-14	T	30-01-2023	-	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	FunFam	G3DSA:1.10.357.10:FF:000046	Transcriptional regulator, TetR family	1	208	5.6E-146	T	30-01-2023	-	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	ProSiteProfiles	PS50977	TetR-type HTH domain profile.	5	65	21.831001	T	30-01-2023	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	PRINTS	PR00455	TetR bacterial regulatory protein HTH signature	32	55	6.4E-8	T	30-01-2023	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	PRINTS	PR00455	TetR bacterial regulatory protein HTH signature	11	24	6.4E-8	T	30-01-2023	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	SUPERFAMILY	SSF48498	Tetracyclin repressor-like, C-terminal domain	80	207	6.67E-43	T	30-01-2023	IPR036271	Tetracyclin repressor-like, C-terminal domain superfamily	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	Pfam	PF00440	Bacterial regulatory proteins, tetR family	11	57	3.5E-12	T	30-01-2023	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	Gene3D	G3DSA:1.10.357.10	Tetracycline Repressor, domain 2	1	208	1.1E-57	T	30-01-2023	-	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	ProSitePatterns	PS01081	TetR-type HTH domain signature.	23	54	-	T	30-01-2023	IPR023772	DNA-binding HTH domain, TetR-type, conserved site	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	Pfam	PF17939	Tetracyclin repressor-like, C-terminal domain	89	204	3.0E-31	T	30-01-2023	IPR041586	PsrA, tetracyclin repressor-like, C-terminal domain	-
PNEKIFPP_01233	ce5bddb90bbe74c4b8d98bce6457666b	208	SUPERFAMILY	SSF46689	Homeodomain-like	4	76	3.49E-18	T	30-01-2023	IPR009057	Homeobox-like domain superfamily	-
PNEKIFPP_01443	44b8f1e3e12b0092dee7b601a2cf3406	188	Pfam	PF11749	Protein of unknown function (DUF3305)	85	178	1.4E-19	T	30-01-2023	IPR021736	Protein of unknown function DUF3305	-
PNEKIFPP_01143	1d5d034bb567b2976b012a9c2622bd6a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	150	171	-	T	30-01-2023	-	-
PNEKIFPP_01143	1d5d034bb567b2976b012a9c2622bd6a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	119	136	-	T	30-01-2023	-	-
PNEKIFPP_01143	1d5d034bb567b2976b012a9c2622bd6a	171	MobiDBLite	mobidb-lite	consensus disorder prediction	114	171	-	T	30-01-2023	-	-
PNEKIFPP_01143	1d5d034bb567b2976b012a9c2622bd6a	171	Pfam	PF16459	Phage tail assembly chaperone, TAC	8	110	9.5E-22	T	30-01-2023	IPR024410	Phage tail assembly chaperone protein, TAC	-
PNEKIFPP_00881	87fb8f3237a4139d776a6f92815bdcd8	288	PIRSF	PIRSF020481	BAP	1	288	6.8E-81	T	30-01-2023	IPR014507	Baseplate assembly protein J, predicted	-
PNEKIFPP_00881	87fb8f3237a4139d776a6f92815bdcd8	288	Pfam	PF04865	Baseplate J-like protein	95	239	9.0E-24	T	30-01-2023	IPR006949	Baseplate protein J-like	-
PNEKIFPP_00881	87fb8f3237a4139d776a6f92815bdcd8	288	PANTHER	PTHR35862	FELS-2 PROPHAGE PROTEIN	95	287	1.5E-24	T	30-01-2023	-	-
PNEKIFPP_00372	a61e768dc32d6c0cf02cf873a5476a0c	115	CDD	cd06661	GGCT_like	5	96	4.66629E-21	T	30-01-2023	IPR013024	Gamma-glutamyl cyclotransferase-like	-
PNEKIFPP_00372	a61e768dc32d6c0cf02cf873a5476a0c	115	FunFam	G3DSA:3.10.490.10:FF:000001	Gamma-glutamylcyclotransferase ytfP	1	115	1.2E-53	T	30-01-2023	-	-
PNEKIFPP_00372	a61e768dc32d6c0cf02cf873a5476a0c	115	SUPERFAMILY	SSF110857	Gamma-glutamyl cyclotransferase-like	1	114	3.53E-33	T	30-01-2023	IPR036568	Gamma-glutamyl cyclotransferase-like superfamily	-
PNEKIFPP_00372	a61e768dc32d6c0cf02cf873a5476a0c	115	PANTHER	PTHR12510	TROPONIN C-AKIN-1 PROTEIN	2	97	8.0E-16	T	30-01-2023	IPR039126	Gamma-glutamylaminecyclotransferase	GO:0061929
PNEKIFPP_00372	a61e768dc32d6c0cf02cf873a5476a0c	115	Pfam	PF06094	Gamma-glutamyl cyclotransferase, AIG2-like	5	112	2.8E-27	T	30-01-2023	IPR009288	Gamma-glutamylcyclotransferase, AIG2-like domain	-
PNEKIFPP_00372	a61e768dc32d6c0cf02cf873a5476a0c	115	Gene3D	G3DSA:3.10.490.10	-	1	115	4.1E-36	T	30-01-2023	-	-
PNEKIFPP_00122	5be0cf2c87019eab5353c17707c8f411	209	Pfam	PF07947	YhhN family	28	206	2.4E-33	T	30-01-2023	IPR012506	Lysoplasmalogenase-like	GO:0016020
PNEKIFPP_00122	5be0cf2c87019eab5353c17707c8f411	209	PANTHER	PTHR31885	GH04784P	5	208	3.0E-17	T	30-01-2023	IPR012506	Lysoplasmalogenase-like	GO:0016020
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	CDD	cd01948	EAL	25	242	7.26788E-63	T	30-01-2023	IPR001633	EAL domain	-
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	SUPERFAMILY	SSF141868	EAL domain-like	25	242	4.45E-59	T	30-01-2023	IPR035919	EAL domain superfamily	-
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	25	242	3.6E-53	T	30-01-2023	-	-
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	SMART	SM00052	duf2_2	10	247	2.1E-23	T	30-01-2023	IPR001633	EAL domain	-
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	ProSiteProfiles	PS50883	EAL domain profile.	10	256	41.549053	T	30-01-2023	IPR001633	EAL domain	-
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	Gene3D	G3DSA:3.20.20.450	EAL domain	19	248	1.3E-55	T	30-01-2023	IPR035919	EAL domain superfamily	-
PNEKIFPP_01325	f8dfa6deb48a4b9fdce0c0f267528287	257	Pfam	PF00563	EAL domain	25	242	1.5E-47	T	30-01-2023	IPR001633	EAL domain	-
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	FunFam	G3DSA:1.10.10.10:FF:000768	Transcriptional regulator, MarR family	1	147	6.3E-102	T	30-01-2023	-	-
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	Pfam	PF01047	MarR family	31	90	1.6E-14	T	30-01-2023	IPR000835	MarR-type HTH domain	GO:0003700|GO:0006355
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	ProSiteProfiles	PS50995	MarR-type HTH domain profile.	4	137	29.896523	T	30-01-2023	IPR000835	MarR-type HTH domain	GO:0003700|GO:0006355
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	66	81	1.3E-6	T	30-01-2023	IPR000835	MarR-type HTH domain	GO:0003700|GO:0006355
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	PRINTS	PR00598	Bacterial regulatory protein MarR family signature	85	101	1.3E-6	T	30-01-2023	IPR000835	MarR-type HTH domain	GO:0003700|GO:0006355
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	4	142	4.94E-32	T	30-01-2023	IPR036390	Winged helix DNA-binding domain superfamily	-
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	SMART	SM00347	marrlong4	24	125	1.5E-23	T	30-01-2023	IPR000835	MarR-type HTH domain	GO:0003700|GO:0006355
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	PANTHER	PTHR42756	TRANSCRIPTIONAL REGULATOR, MARR	1	140	9.6E-20	T	30-01-2023	-	-
PNEKIFPP_01662	3499a44342ee61a52a62d6c8eff9ec29	159	Gene3D	G3DSA:1.10.10.10	-	1	147	2.6E-30	T	30-01-2023	IPR036388	Winged helix-like DNA-binding domain superfamily	-
PNEKIFPP_01468	b57e0d6a306dad5ab5d784db59f45768	72	Pfam	PF11197	Protein of unknown function (DUF2835)	3	70	2.6E-27	T	30-01-2023	IPR021363	Protein of unknown function DUF2835	-
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	Hamap	MF_02231	Ubiquinone biosynthesis accessory factor UbiT [ubiT].	11	138	34.564171	T	30-01-2023	IPR016830	Ubiquinone biosynthesis accessory factor UbiT	GO:0006744
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	PANTHER	PTHR10094	STEROL CARRIER PROTEIN 2  SCP-2  FAMILY PROTEIN	5	137	6.2E-12	T	30-01-2023	IPR039543	Lipid-binding protein POX18/UbiT/NSL-TP1	-
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	PIRSF	PIRSF025550	UCP025550_lpd_carrier	1	174	7.1E-88	T	30-01-2023	IPR016830	Ubiquinone biosynthesis accessory factor UbiT	GO:0006744
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	Gene3D	G3DSA:3.30.1050.10	-	44	136	1.5E-6	T	30-01-2023	IPR036527	SCP2 sterol-binding domain superfamily	-
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	SUPERFAMILY	SSF55718	SCP-like	42	139	8.95E-21	T	30-01-2023	IPR036527	SCP2 sterol-binding domain superfamily	-
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	Pfam	PF02036	SCP-2 sterol transfer family	45	134	1.8E-16	T	30-01-2023	IPR003033	SCP2 sterol-binding domain	-
PNEKIFPP_02366	0b1c272cd1c98e870aa280d9b9daed35	175	FunFam	G3DSA:3.30.1050.10:FF:000002	SCP2 domain-containing protein YhbT	44	139	4.4E-48	T	30-01-2023	-	-
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	CDD	cd03426	CoAse	38	193	1.78956E-72	T	30-01-2023	IPR045121	Coenzyme A pyrophosphatase	GO:0010945
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	SUPERFAMILY	SSF55811	Nudix	18	190	7.99E-35	T	30-01-2023	IPR015797	NUDIX hydrolase-like domain superfamily	-
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	ProSiteProfiles	PS51462	Nudix hydrolase domain profile.	37	169	14.002582	T	30-01-2023	IPR000086	NUDIX hydrolase domain	-
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	Gene3D	G3DSA:3.90.79.10	Nucleoside Triphosphate Pyrophosphohydrolase	16	197	1.5E-49	T	30-01-2023	-	-
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	PANTHER	PTHR12992	NUDIX HYDROLASE	11	193	4.5E-42	T	30-01-2023	IPR045121	Coenzyme A pyrophosphatase	GO:0010945
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	FunFam	G3DSA:3.90.79.10:FF:000103	MutT/nudix family protein	16	197	6.1E-127	T	30-01-2023	-	-
PNEKIFPP_01640	ae4c4688843f50a027b0cfb7d2c4122b	204	Pfam	PF00293	NUDIX domain	46	150	1.3E-14	T	30-01-2023	IPR000086	NUDIX hydrolase domain	-
PNEKIFPP_00953	d9dae512ed50605530e4da776cbc71ea	274	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	19	5.0	T	30-01-2023	-	-
PNEKIFPP_00953	d9dae512ed50605530e4da776cbc71ea	274	Pfam	PF11207	Protein of unknown function (DUF2989)	16	218	7.1E-77	T	30-01-2023	IPR021372	Protein of unknown function DUF2989	-
