NGEEOFDF_01245	9f808dd0571c194749d8a1ff2e22dcbb	94	Pfam	PF15944	Domain of unknown function (DUF4752)	7	90	1.9E-39	T	30-01-2023	IPR031858	Protein of unknown function DUF4752	-
NGEEOFDF_01161	dd95a9defc9f96726a63b4ffd39eaf03	207	Pfam	PF04448	Protein of unknown function (DUF551)	135	202	1.0E-19	T	30-01-2023	IPR007539	Domain of unknown function DUF551	-
NGEEOFDF_02257	50ae818db68856e7ce7e97333bbfc7d5	63	Pfam	PF07358	Protein of unknown function (DUF1482)	4	61	5.7E-25	T	30-01-2023	IPR009954	Protein of unknown function DUF1482	-
NGEEOFDF_01729	50ae818db68856e7ce7e97333bbfc7d5	63	Pfam	PF07358	Protein of unknown function (DUF1482)	4	61	5.7E-25	T	30-01-2023	IPR009954	Protein of unknown function DUF1482	-
NGEEOFDF_03481	1e054b828ced9cbf29e1574a76791ea5	135	Pfam	PF06416	Effector protein NleG	22	132	2.2E-45	T	30-01-2023	IPR010489	Effector protein NleG	GO:0004842|GO:0044403
NGEEOFDF_03481	1e054b828ced9cbf29e1574a76791ea5	135	Gene3D	G3DSA:3.30.40.80	Effector protein NleG	34	135	1.2E-41	T	30-01-2023	IPR038436	Effector protein NleG superfamily	-
NGEEOFDF_00391	dae785c1760d4df9f940f9ee83b8e575	258	PANTHER	PTHR43546	UPF0173 METAL-DEPENDENT HYDROLASE MJ1163-RELATED	2	258	7.6E-34	T	30-01-2023	-	-
NGEEOFDF_00391	dae785c1760d4df9f940f9ee83b8e575	258	Gene3D	G3DSA:3.60.15.10	-	1	258	1.1E-66	T	30-01-2023	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	-
NGEEOFDF_00391	dae785c1760d4df9f940f9ee83b8e575	258	Pfam	PF12706	Beta-lactamase superfamily domain	20	221	2.8E-10	T	30-01-2023	IPR001279	Metallo-beta-lactamase	-
NGEEOFDF_00391	dae785c1760d4df9f940f9ee83b8e575	258	SUPERFAMILY	SSF56281	Metallo-hydrolase/oxidoreductase	1	243	5.88E-20	T	30-01-2023	IPR036866	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like	-
NGEEOFDF_02866	a45323a01cd77da3b54a7e430904a49d	105	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	18	6.0	T	30-01-2023	-	-
NGEEOFDF_02866	a45323a01cd77da3b54a7e430904a49d	105	PIRSF	PIRSF007004	UCP007004	1	105	3.3E-73	T	30-01-2023	IPR016501	Uncharacterised conserved protein UCP007004	-
NGEEOFDF_01122	0d32141073a5d8ea97db90f1e26f8dcf	89	Pfam	PF06820	Putative prophage tail fibre C-terminus	28	89	1.1E-35	T	30-01-2023	IPR009640	Bacteriophage 933W, L0121, tail fibre, C-terminal	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	MobiDBLite	mobidb-lite	consensus disorder prediction	74	95	-	T	30-01-2023	-	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	Gene3D	G3DSA:3.30.1300.30	-	239	338	1.3E-23	T	30-01-2023	-	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	Coils	Coil	Coil	338	338	-	T	30-01-2023	-	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	Coils	Coil	Coil	244	264	-	T	30-01-2023	-	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	Pfam	PF03895	YadA-like membrane anchor domain	279	338	2.1E-12	T	30-01-2023	IPR005594	Trimeric autotransporter adhesin YadA-like, C-terminal membrane anchor domain	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	Coils	Coil	Coil	188	222	-	T	30-01-2023	-	-
NGEEOFDF_00540	1ffce30ffd82d9011adc72d9642a5cf1	338	SUPERFAMILY	SSF54523	Pili subunits	243	338	1.22E-20	T	30-01-2023	IPR045584	Pilin-like	-
NGEEOFDF_01384	e0f3124f485501dc51ddb4bb2085d016	73	Pfam	PF06174	Protein of unknown function (DUF987)	1	65	2.6E-39	T	30-01-2023	IPR009329	Protein of unknown function DUF987	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	Pfam	PF13981	SopA-like central domain	293	424	3.4E-50	T	30-01-2023	IPR025726	E3 ubiquitin ligase SopA-like central domain	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	Coils	Coil	Coil	526	526	-	T	30-01-2023	-	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	Gene3D	G3DSA:2.160.20.80	-	88	252	2.9E-17	T	30-01-2023	-	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	Pfam	PF13599	Pentapeptide repeats (9 copies)	140	208	1.7E-8	T	30-01-2023	IPR001646	Pentapeptide repeat	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	Gene3D	G3DSA:1.25.40.300	Putative secreted effector protein	253	424	3.5E-24	T	30-01-2023	-	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	PANTHER	PTHR14136	UNCHARACTERIZED	172	248	3.8E-13	T	30-01-2023	-	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	SUPERFAMILY	SSF141571	Pentapeptide repeat-like	104	250	9.32E-22	T	30-01-2023	-	-
NGEEOFDF_05065	76144924fc6c71f3ecac44e7036b5e66	526	Gene3D	G3DSA:3.40.1850.10	-	425	520	5.3E-21	T	30-01-2023	-	-
NGEEOFDF_00245	25685c47a6a9155aa963d97bb15b1594	390	Pfam	PF13808	DDE_Tnp_1-associated	8	94	1.4E-31	T	30-01-2023	IPR032806	H repeat-associated protein, N-terminal	-
NGEEOFDF_00245	25685c47a6a9155aa963d97bb15b1594	390	Pfam	PF01609	Transposase DDE domain	102	342	6.0E-31	T	30-01-2023	IPR002559	Transposase, IS4-like	GO:0003677|GO:0004803|GO:0006313
NGEEOFDF_00245	25685c47a6a9155aa963d97bb15b1594	390	PANTHER	PTHR30298	H REPEAT-ASSOCIATED PREDICTED TRANSPOSASE	2	373	2.2E-161	T	30-01-2023	-	-
NGEEOFDF_00859	45d8b2425139a89c0a7f2aa46b4a7127	302	TIGRFAM	TIGR01826	CofD_related: conserved hypothetical protein	12	296	3.6E-105	T	30-01-2023	IPR010119	Gluconeogenesis factor	-
NGEEOFDF_00859	45d8b2425139a89c0a7f2aa46b4a7127	302	CDD	cd07187	YvcK_like	12	296	4.57563E-96	T	30-01-2023	-	-
